model,source_mode,label,layer,log10_np_lower,log10_np_upper,count,probability_mass
qwen2_5_vl_7b,hpre_cos,real,12,-5.3,-5.25,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-5.25,-5.2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-5.2,-5.15,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-5.15,-5.1,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-5.1,-5.05,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-5.05,-5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-5,-4.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.95,-4.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.9,-4.85,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.85,-4.8,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.8,-4.75,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.75,-4.7,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.7,-4.65,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.65,-4.6,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.6,-4.55,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.55,-4.5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.5,-4.45,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.45,-4.4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.4,-4.35,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.35,-4.3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.3,-4.25,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.25,-4.2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.2,-4.15,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.15,-4.1,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.1,-4.05,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4.05,-4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-4,-3.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.95,-3.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.9,-3.85,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.85,-3.8,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.8,-3.75,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.75,-3.7,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.7,-3.65,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.65,-3.6,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.6,-3.55,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.55,-3.5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.5,-3.45,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.45,-3.4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.4,-3.35,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.35,-3.3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.3,-3.25,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.25,-3.2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.2,-3.15,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.15,-3.1,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.1,-3.05,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3.05,-3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-3,-2.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.95,-2.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.9,-2.85,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.85,-2.8,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.8,-2.75,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.75,-2.7,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.7,-2.65,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.65,-2.6,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.6,-2.55,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.55,-2.5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.5,-2.45,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.45,-2.4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.4,-2.35,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.35,-2.3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.3,-2.25,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.25,-2.2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.2,-2.15,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.15,-2.1,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.1,-2.05,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2.05,-2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-2,-1.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-1.95,-1.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-1.9,-1.85,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-1.85,-1.8,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-1.8,-1.75,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-1.75,-1.7,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-1.7,-1.65,0,0
qwen2_5_vl_7b,hpre_cos,real,12,-1.65,-1.6,2,7.218053796e-07
qwen2_5_vl_7b,hpre_cos,real,12,-1.6,-1.55,2,7.218053796e-07
qwen2_5_vl_7b,hpre_cos,real,12,-1.55,-1.5,3,1.082708069e-06
qwen2_5_vl_7b,hpre_cos,real,12,-1.5,-1.45,6,2.165416139e-06
qwen2_5_vl_7b,hpre_cos,real,12,-1.45,-1.4,7,2.526318829e-06
qwen2_5_vl_7b,hpre_cos,real,12,-1.4,-1.35,6,2.165416139e-06
qwen2_5_vl_7b,hpre_cos,real,12,-1.35,-1.3,13,4.691734968e-06
qwen2_5_vl_7b,hpre_cos,real,12,-1.3,-1.25,24,8.661664555e-06
qwen2_5_vl_7b,hpre_cos,real,12,-1.25,-1.2,38,1.371430221e-05
qwen2_5_vl_7b,hpre_cos,real,12,-1.2,-1.15,56,2.021055063e-05
qwen2_5_vl_7b,hpre_cos,real,12,-1.15,-1.1,77,2.778950712e-05
qwen2_5_vl_7b,hpre_cos,real,12,-1.1,-1.05,118,4.25865174e-05
qwen2_5_vl_7b,hpre_cos,real,12,-1.05,-1,184,6.640609492e-05
qwen2_5_vl_7b,hpre_cos,real,12,-1,-0.95,285,0.0001028572666
qwen2_5_vl_7b,hpre_cos,real,12,-0.95,-0.9,370,0.0001335339952
qwen2_5_vl_7b,hpre_cos,real,12,-0.9,-0.85,618,0.0002230378623
qwen2_5_vl_7b,hpre_cos,real,12,-0.85,-0.8,964,0.000347910193
qwen2_5_vl_7b,hpre_cos,real,12,-0.8,-0.75,1586,0.000572391666
qwen2_5_vl_7b,hpre_cos,real,12,-0.75,-0.7,2515,0.0009076702649
qwen2_5_vl_7b,hpre_cos,real,12,-0.7,-0.65,3859,0.00139272348
qwen2_5_vl_7b,hpre_cos,real,12,-0.65,-0.6,6002,0.002166137944
qwen2_5_vl_7b,hpre_cos,real,12,-0.6,-0.55,9022,0.003256064067
qwen2_5_vl_7b,hpre_cos,real,12,-0.55,-0.5,13843,0.004995975935
qwen2_5_vl_7b,hpre_cos,real,12,-0.5,-0.45,20504,0.007399948752
qwen2_5_vl_7b,hpre_cos,real,12,-0.45,-0.4,29937,0.01080434382
qwen2_5_vl_7b,hpre_cos,real,12,-0.4,-0.35,43315,0.01563250001
qwen2_5_vl_7b,hpre_cos,real,12,-0.35,-0.3,61994,0.02237380135
qwen2_5_vl_7b,hpre_cos,real,12,-0.3,-0.25,89258,0.03221345229
qwen2_5_vl_7b,hpre_cos,real,12,-0.25,-0.2,128095,0.04622983005
qwen2_5_vl_7b,hpre_cos,real,12,-0.2,-0.15,183823,0.06634221515
qwen2_5_vl_7b,hpre_cos,real,12,-0.15,-0.1,258653,0.09334856343
qwen2_5_vl_7b,hpre_cos,real,12,-0.1,-0.05,343167,0.1238498934
qwen2_5_vl_7b,hpre_cos,real,12,-0.05,0,399604,0.1442181585
qwen2_5_vl_7b,hpre_cos,real,12,0,0.05,388236,0.1401154167
qwen2_5_vl_7b,hpre_cos,real,12,0.05,0.1,306264,0.1105315014
qwen2_5_vl_7b,hpre_cos,real,12,0.1,0.15,198850,0.07176549987
qwen2_5_vl_7b,hpre_cos,real,12,0.15,0.2,113931,0.04111800435
qwen2_5_vl_7b,hpre_cos,real,12,0.2,0.25,62827,0.02267443329
qwen2_5_vl_7b,hpre_cos,real,12,0.25,0.3,36554,0.01319243692
qwen2_5_vl_7b,hpre_cos,real,12,0.3,0.35,21493,0.007756881512
qwen2_5_vl_7b,hpre_cos,real,12,0.35,0.4,13321,0.004807584731
qwen2_5_vl_7b,hpre_cos,real,12,0.4,0.45,8559,0.003088966122
qwen2_5_vl_7b,hpre_cos,real,12,0.45,0.5,6029,0.002175882317
qwen2_5_vl_7b,hpre_cos,real,12,0.5,0.55,4297,0.001550798858
qwen2_5_vl_7b,hpre_cos,real,12,0.55,0.6,3236,0.001167881104
qwen2_5_vl_7b,hpre_cos,real,12,0.6,0.65,2258,0.0008149182736
qwen2_5_vl_7b,hpre_cos,real,12,0.65,0.7,1711,0.0006175045023
qwen2_5_vl_7b,hpre_cos,real,12,0.7,0.75,1343,0.0004846923124
qwen2_5_vl_7b,hpre_cos,real,12,0.75,0.8,975,0.0003518801226
qwen2_5_vl_7b,hpre_cos,real,12,0.8,0.85,737,0.0002659852824
qwen2_5_vl_7b,hpre_cos,real,12,0.85,0.9,581,0.0002096844628
qwen2_5_vl_7b,hpre_cos,real,12,0.9,0.95,409,0.0001476092001
qwen2_5_vl_7b,hpre_cos,real,12,0.95,1,324,0.0001169324715
qwen2_5_vl_7b,hpre_cos,real,12,1,1.05,246,8.878206169e-05
qwen2_5_vl_7b,hpre_cos,real,12,1.05,1.1,194,7.001512182e-05
qwen2_5_vl_7b,hpre_cos,real,12,1.1,1.15,136,4.908276581e-05
qwen2_5_vl_7b,hpre_cos,real,12,1.15,1.2,106,3.825568512e-05
qwen2_5_vl_7b,hpre_cos,real,12,1.2,1.25,60,2.165416139e-05
qwen2_5_vl_7b,hpre_cos,real,12,1.25,1.3,67,2.418048022e-05
qwen2_5_vl_7b,hpre_cos,real,12,1.3,1.35,33,1.190978876e-05
qwen2_5_vl_7b,hpre_cos,real,12,1.35,1.4,36,1.299249683e-05
qwen2_5_vl_7b,hpre_cos,real,12,1.4,1.45,20,7.218053796e-06
qwen2_5_vl_7b,hpre_cos,real,12,1.45,1.5,13,4.691734968e-06
qwen2_5_vl_7b,hpre_cos,real,12,1.5,1.55,14,5.052637657e-06
qwen2_5_vl_7b,hpre_cos,real,12,1.55,1.6,6,2.165416139e-06
qwen2_5_vl_7b,hpre_cos,real,12,1.6,1.65,5,1.804513449e-06
qwen2_5_vl_7b,hpre_cos,real,12,1.65,1.7,3,1.082708069e-06
qwen2_5_vl_7b,hpre_cos,real,12,1.7,1.75,3,1.082708069e-06
qwen2_5_vl_7b,hpre_cos,real,12,1.75,1.8,1,3.609026898e-07
qwen2_5_vl_7b,hpre_cos,real,12,1.8,1.85,1,3.609026898e-07
qwen2_5_vl_7b,hpre_cos,real,12,1.85,1.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,1.9,1.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,1.95,2,1,3.609026898e-07
qwen2_5_vl_7b,hpre_cos,real,12,2,2.05,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.05,2.1,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.1,2.15,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.15,2.2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.2,2.25,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.25,2.3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.3,2.35,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.35,2.4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.4,2.45,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.45,2.5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.5,2.55,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.55,2.6,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.6,2.65,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.65,2.7,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.7,2.75,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.75,2.8,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.8,2.85,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.85,2.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.9,2.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,2.95,3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3,3.05,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.05,3.1,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.1,3.15,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.15,3.2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.2,3.25,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.25,3.3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.3,3.35,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.35,3.4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.4,3.45,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.45,3.5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.5,3.55,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.55,3.6,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.6,3.65,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.65,3.7,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.7,3.75,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.75,3.8,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.8,3.85,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.85,3.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.9,3.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,3.95,4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4,4.05,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.05,4.1,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.1,4.15,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.15,4.2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.2,4.25,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.25,4.3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.3,4.35,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.35,4.4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.4,4.45,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.45,4.5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.5,4.55,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.55,4.6,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.6,4.65,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.65,4.7,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.7,4.75,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.75,4.8,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.8,4.85,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.85,4.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.9,4.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,4.95,5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5,5.05,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.05,5.1,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.1,5.15,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.15,5.2,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.2,5.25,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.25,5.3,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.3,5.35,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.35,5.4,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.4,5.45,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.45,5.5,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.5,5.55,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.55,5.6,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.6,5.65,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.65,5.7,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.7,5.75,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.75,5.8,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.8,5.85,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.85,5.9,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.9,5.95,0,0
qwen2_5_vl_7b,hpre_cos,real,12,5.95,6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-12,-11.95,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.95,-11.9,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.9,-11.85,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.85,-11.8,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.8,-11.75,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.75,-11.7,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.7,-11.65,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.65,-11.6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.6,-11.55,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.55,-11.5,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.5,-11.45,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.45,-11.4,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.4,-11.35,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.35,-11.3,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.3,-11.25,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.25,-11.2,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.2,-11.15,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.15,-11.1,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.1,-11.05,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11.05,-11,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-11,-10.95,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.95,-10.9,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.9,-10.85,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.85,-10.8,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.8,-10.75,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.75,-10.7,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.7,-10.65,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.65,-10.6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.6,-10.55,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.55,-10.5,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.5,-10.45,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.45,-10.4,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.4,-10.35,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.35,-10.3,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.3,-10.25,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.25,-10.2,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.2,-10.15,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.15,-10.1,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.1,-10.05,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10.05,-10,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-10,-9.95,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.95,-9.9,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.9,-9.85,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.85,-9.8,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.8,-9.75,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.75,-9.7,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.7,-9.65,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.65,-9.6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.6,-9.55,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.55,-9.5,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.5,-9.45,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.45,-9.4,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.4,-9.35,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.35,-9.3,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.3,-9.25,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.25,-9.2,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.2,-9.15,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.15,-9.1,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.1,-9.05,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9.05,-9,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-9,-8.95,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.95,-8.9,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.9,-8.85,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.85,-8.8,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.8,-8.75,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.75,-8.7,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.7,-8.65,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.65,-8.6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.6,-8.55,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.55,-8.5,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.5,-8.45,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.45,-8.4,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.4,-8.35,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.35,-8.3,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.3,-8.25,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.25,-8.2,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.2,-8.15,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.15,-8.1,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.1,-8.05,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8.05,-8,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-8,-7.95,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.95,-7.9,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.9,-7.85,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.85,-7.8,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.8,-7.75,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.75,-7.7,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.7,-7.65,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.65,-7.6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.6,-7.55,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.55,-7.5,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.5,-7.45,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.45,-7.4,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.4,-7.35,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.35,-7.3,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.3,-7.25,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.25,-7.2,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.2,-7.15,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.15,-7.1,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.1,-7.05,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7.05,-7,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-7,-6.95,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.95,-6.9,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.9,-6.85,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.85,-6.8,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.8,-6.75,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.75,-6.7,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.7,-6.65,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.65,-6.6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.6,-6.55,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.55,-6.5,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.5,-6.45,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.45,-6.4,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.4,-6.35,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.35,-6.3,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.3,-6.25,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.25,-6.2,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.2,-6.15,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.15,-6.1,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.1,-6.05,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6.05,-6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-6,-5.95,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.95,-5.9,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.9,-5.85,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.85,-5.8,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.8,-5.75,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.75,-5.7,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.7,-5.65,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.65,-5.6,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.6,-5.55,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.55,-5.5,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.5,-5.45,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.45,-5.4,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.4,-5.35,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.35,-5.3,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.3,-5.25,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.25,-5.2,0,0
qwen2_5_vl_7b,hpre_cos,real,13,-5.2,-5.15,0,0
